"Time","Frequency 25F7F910 (Hgr Beni - Gen area)","Frequency D10C8B91 (Hgr Beni - Lab)","Voltage 25F7F910 (Hgr Beni - Gen area)","Voltage D10C8B91 (Hgr Beni - Lab)"
2023-01-24 09:46:00,2304,51.2,0.707,236
2023-01-24 09:48:00,1355,51.3,0.707,235
2023-01-24 09:50:00,406,51.2,0.707,236
2023-01-24 09:52:00,4926,51.3,0.707,235
2023-01-24 09:54:00,838,51.2,0.707,236
2023-01-24 09:56:00,1060,51.2,0.707,234
2023-01-24 09:58:00,505,51.3,0.707,235
2023-01-24 10:00:00,4926,51.3,0.707,236
2023-01-24 10:02:00,983,51.3,0.707,235
2023-01-24 10:04:00,6579,51.1,0.707,237
2023-01-24 10:06:00,5556,51.3,0.707,235
2023-01-24 10:08:00,4926,51.3,0.707,236
2023-01-24 10:10:00,625,51.2,0.707,236
2023-01-24 10:12:00,3289,51.1,0.707,236
2023-01-24 10:14:00,298,51.2,0.707,237
2023-01-24 10:16:00,875,51.1,0.707,237
2023-01-24 10:18:00,635,51.3,0.707,237
2023-01-24 10:20:00,1513,51.2,0.707,237
2023-01-24 10:22:00,4926,51.3,0.707,236
2023-01-24 10:24:00,4926,51.3,0.707,236
2023-01-24 10:26:00,876,51.1,0.707,238
2023-01-24 10:28:00,4878,51.3,0.707,236
2023-01-24 10:30:00,1460,51.1,0.707,238
2023-01-24 10:32:00,3937,51.2,0.707,236
2023-01-24 10:34:00,4926,51.3,0.707,238
2023-01-24 10:36:00,3279,51.2,0.707,238
2023-01-24 10:38:00,1639,51.3,0.707,238
2023-01-24 10:40:00,1311,51.3,0.707,238
2023-01-24 10:42:00,2066,51.3,0.707,236
2023-01-24 10:44:00,3279,51.1,0.707,238
2023-01-24 10:46:00,3571,51.1,0.707,238
2023-01-24 10:48:00,2817,51.2,0.707,237
2023-01-24 10:50:00,893,51.2,0.707,238
2023-01-24 10:52:00,4386,51.2,0.707,237
2023-01-24 10:54:00,7874,51.1,0.707,238
2023-01-24 10:56:00,3030,51.1,0.707,238
2023-01-24 10:58:00,6536,51.1,0.707,239
2023-01-24 11:00:00,2451,51.0,0.707,239
2023-01-24 11:02:00,635,51.2,0.707,238
2023-01-24 11:04:00,4386,51.2,0.707,238
2023-01-24 11:06:00,1706,51.0,0.707,238
2023-01-24 11:08:00,1404,50.9,0.707,237
2023-01-24 11:10:00,1008,51.0,0.707,238
2023-01-24 11:12:00,786,51.1,0.707,238
2023-01-24 11:14:00,50.0,51.1,228,236
2023-01-24 11:16:00,49.9,51.0,224,238
2023-01-24 11:18:00,49.9,51.2,226,237
2023-01-24 11:20:00,50.0,51.1,225,238
2023-01-24 11:22:00,50.0,51.1,223,237
2023-01-24 11:24:00,49.9,51.1,223,237
2023-01-24 11:26:00,50.1,51.0,223,238
2023-01-24 11:28:00,50.4,51.2,223,237
2023-01-24 11:30:00,49.8,51.0,221,237
2023-01-24 11:32:00,50.0,51.1,221,237
2023-01-24 11:34:00,50.0,51.0,221,237
2023-01-24 11:36:00,50.0,51.0,219,237
2023-01-24 11:38:00,50.0,51.0,220,238
2023-01-24 11:40:00,49.8,50.8,222,233
2023-01-24 11:42:00,50.2,50.7,221,232
2023-01-24 11:44:00,50.2,50.8,222,233
2023-01-24 11:46:00,49.9,49.8,220,218
2023-01-24 11:48:00,50.2,50.2,212,211
2023-01-24 11:50:00,49.8,49.8,215,213
2023-01-24 11:52:00,49.9,50.0,221,217
2023-01-24 11:54:00,49.7,49.7,213,213
2023-01-24 11:56:00,49.9,49.9,216,214
2023-01-24 11:58:00,50.0,50.0,216,216
2023-01-24 12:00:00,50.0,49.9,214,215
2023-01-24 12:02:00,49.8,50.0,216,214
2023-01-24 12:04:00,50.3,50.1,219,220
2023-01-24 12:06:00,50.1,50.1,219,216
2023-01-24 12:08:00,50.0,50.0,221,219
2023-01-24 12:10:00,50.0,50.0,218,218
2023-01-24 12:12:00,49.8,49.8,218,214
2023-01-24 12:14:00,49.9,49.9,214,213
2023-01-24 12:16:00,49.9,49.8,221,220
2023-01-24 12:18:00,49.7,49.8,222,221
2023-01-24 12:20:00,50.3,50.2,216,214
2023-01-24 12:22:00,49.9,50.0,218,218
2023-01-24 12:24:00,49.8,49.9,218,214
2023-01-24 12:26:00,50.1,50.0,220,219
2023-01-24 12:28:00,50.2,50.1,214,214
2023-01-24 12:30:00,49.8,49.9,218,219
2023-01-24 12:32:00,50.0,49.9,217,216
2023-01-24 12:34:00,49.8,49.8,218,215
2023-01-24 12:36:00,49.8,50.0,214,214
2023-01-24 12:38:00,49.7,49.8,214,215
2023-01-24 12:40:00,50.0,50.1,214,213
2023-01-24 12:42:00,49.9,50.0,219,217
2023-01-24 12:44:00,50.0,50.2,208,207
2023-01-24 12:46:00,49.8,50.0,218,217
2023-01-24 12:48:00,50.0,50.0,216,216
2023-01-24 12:50:00,49.8,49.9,210,212
2023-01-24 12:52:00,50.1,49.9,215,209
2023-01-24 12:54:00,49.8,49.7,219,219
2023-01-24 12:56:00,49.9,49.9,217,217
2023-01-24 12:58:00,50.1,50.1,212,210
2023-01-24 13:00:00,49.7,49.7,214,214
2023-01-24 13:02:00,49.8,50.0,215,217
2023-01-24 13:04:00,50.0,50.0,219,219
2023-01-24 13:06:00,49.9,49.8,220,219
2023-01-24 13:08:00,49.6,49.7,215,215
2023-01-24 13:10:00,49.9,50.1,219,216
2023-01-24 13:12:00,49.8,49.9,219,217
2023-01-24 13:14:00,49.9,49.8,219,215
2023-01-24 13:16:00,50.2,50.2,218,218
2023-01-24 13:18:00,50.1,50.1,212,210
2023-01-24 13:20:00,50.1,50.0,214,214
2023-01-24 13:22:00,49.7,49.7,218,215
2023-01-24 13:24:00,50.1,50.1,214,211
2023-01-24 13:26:00,50.3,50.1,216,213
2023-01-24 13:28:00,49.9,49.7,215,214
2023-01-24 13:30:00,50.0,49.9,212,207
2023-01-24 13:32:00,49.9,49.8,211,209
2023-01-24 13:34:00,50.0,50.1,211,211
2023-01-24 13:36:00,50.1,50.0,209,207
2023-01-24 13:38:00,50.1,50.0,208,206
2023-01-24 13:40:00,50.1,50.1,217,210
2023-01-24 13:42:00,50.1,50.1,211,207
2023-01-24 13:44:00,50.0,50.1,209,204
2023-01-24 13:46:00,49.9,49.9,212,211
2023-01-24 13:48:00,50.0,50.3,211,207
2023-01-24 13:50:00,50.1,50.0,213,211
2023-01-24 13:52:00,49.5,49.5,211,213
2023-01-24 13:54:00,50.1,49.9,213,211
2023-01-24 13:56:00,49.3,49.4,207,209
2023-01-24 13:58:00,49.6,49.5,207,209
2023-01-24 14:00:00,49.8,50.0,213,211
2023-01-24 14:02:00,49.8,49.7,211,211
2023-01-24 14:04:00,50.0,50.2,215,210
2023-01-24 14:06:00,50.0,50.3,214,209
2023-01-24 14:08:00,50.0,50.2,214,212
2023-01-24 14:10:00,49.9,50.0,217,213
2023-01-24 14:12:00,49.9,50.0,213,216
2023-01-24 14:14:00,49.7,49.8,207,212
2023-01-24 14:16:00,50.0,50.1,216,214
2023-01-24 14:18:00,50.3,50.2,210,213
2023-01-24 14:20:00,50.3,50.3,214,212
2023-01-24 14:22:00,50.1,50.0,217,215
2023-01-24 14:24:00,49.9,50.2,210,209
2023-01-24 14:26:00,50.2,50.2,213,215
2023-01-24 14:28:00,50.1,50.1,215,213
2023-01-24 14:30:00,50.1,49.8,217,213
2023-01-24 14:32:00,49.8,49.8,214,214
2023-01-24 14:34:00,50.0,49.9,211,211
2023-01-24 14:36:00,49.9,50.0,214,212
2023-01-24 14:38:00,49.7,49.7,210,215
2023-01-24 14:40:00,50.0,49.9,218,217
2023-01-24 14:42:00,49.6,49.5,214,216
2023-01-24 14:44:00,50.3,50.3,214,216
2023-01-24 14:46:00,50.1,50.1,216,213
2023-01-24 14:48:00,50.0,49.8,212,213
2023-01-24 14:50:00,49.5,49.6,211,212
2023-01-24 14:52:00,49.9,50.0,211,209
2023-01-24 14:54:00,49.8,50.0,213,212
2023-01-24 14:56:00,50.2,49.8,216,214
2023-01-24 14:58:00,50.1,50.1,215,215
2023-01-24 15:00:00,49.8,50.0,214,216
2023-01-24 15:02:00,49.9,49.8,213,211
2023-01-24 15:04:00,49.8,49.6,216,215
2023-01-24 15:06:00,49.6,49.7,212,214
2023-01-24 15:08:00,49.9,50.0,211,215
2023-01-24 15:10:00,50.0,50.1,212,213
2023-01-24 15:12:00,49.9,49.9,219,218
2023-01-24 15:14:00,49.9,50.1,213,217
2023-01-24 15:16:00,50.0,50.0,220,221
2023-01-24 15:18:00,49.8,49.8,217,219
2023-01-24 15:20:00,49.8,49.8,217,218
2023-01-24 15:22:00,49.5,49.6,217,216
2023-01-24 15:24:00,50.0,50.1,217,217
2023-01-24 15:26:00,49.9,50.0,220,219
2023-01-24 15:28:00,49.8,49.9,212,211
2023-01-24 15:30:00,49.9,49.8,212,214
2023-01-24 15:32:00,49.7,49.7,213,214
2023-01-24 15:34:00,49.8,49.8,216,215
2023-01-24 15:36:00,49.3,49.2,215,211
2023-01-24 15:38:00,49.7,49.7,216,213
2023-01-24 15:40:00,49.7,49.6,214,214
2023-01-24 15:42:00,49.9,50.0,214,217
2023-01-24 15:44:00,50.0,50.0,211,215
2023-01-24 15:46:00,50.2,50.0,220,219
2023-01-24 15:48:00,50.0,50.1,221,220
2023-01-24 15:50:00,50.2,50.4,216,216
2023-01-24 15:52:00,50.2,50.2,215,219
2023-01-24 15:54:00,49.9,50.0,220,221
2023-01-24 15:56:00,50.0,50.0,216,216
2023-01-24 15:58:00,50.0,50.0,219,218
2023-01-24 16:00:00,50.4,50.3,220,219
2023-01-24 16:02:00,50.1,50.0,215,215
2023-01-24 16:04:00,50.2,50.1,220,217
2023-01-24 16:06:00,50.1,50.1,214,216
2023-01-24 16:08:00,50.0,50.1,217,217
2023-01-24 16:10:00,50.0,50.0,215,217
2023-01-24 16:12:00,50.0,49.8,222,219
2023-01-24 16:14:00,49.8,49.8,215,214
2023-01-24 16:16:00,49.7,49.7,213,217
2023-01-24 16:18:00,49.6,49.6,215,214
2023-01-24 16:20:00,50.0,50.0,221,223
2023-01-24 16:22:00,49.9,50.0,215,218
2023-01-24 16:24:00,49.7,49.7,218,208
2023-01-24 16:26:00,50.1,50.2,220,216
2023-01-24 16:28:00,50.1,50.0,219,218
2023-01-24 16:30:00,50.0,49.9,214,216
2023-01-24 16:32:00,50.0,50.2,219,218
2023-01-24 16:34:00,49.9,49.9,212,212
2023-01-24 16:36:00,49.7,49.8,210,212
2023-01-24 16:38:00,49.7,49.7,216,217
2023-01-24 16:40:00,49.7,49.7,216,215
2023-01-24 16:42:00,49.9,49.9,220,218
2023-01-24 16:44:00,50.2,50.2,220,219
2023-01-24 16:46:00,49.9,50.0,219,219
2023-01-24 16:48:00,49.8,49.8,218,218
2023-01-24 16:50:00,49.9,49.9,217,218
2023-01-24 16:52:00,49.7,49.9,217,216
2023-01-24 16:54:00,50.2,50,214,216
2023-01-24 16:56:00,50.2,50.0,218,216
2023-01-24 16:58:00,49.6,49.8,210,209
2023-01-24 17:00:00,49.7,49.8,215,212
2023-01-24 17:02:00,50.0,49.8,211,213
2023-01-24 17:04:00,49.8,50.0,216,215
2023-01-24 17:06:00,50.3,50.2,216,216
2023-01-24 17:08:00,3937,6536,0,0
2023-01-24 17:10:00,3937,4926,0,0
2023-01-24 17:12:00,285,51.3,0.707,242
2023-01-24 17:14:00,1506,51.4,0.707,241
2023-01-24 17:16:00,3012,51.5,0.707,243
2023-01-24 17:18:00,355,51.5,0.707,243
2023-01-24 17:20:00,3937,51.3,0.707,243
2023-01-24 17:22:00,266,51.5,0.707,243
2023-01-24 17:24:00,3584,51.4,0.707,243
2023-01-24 17:26:00,1572,51.5,0.707,243
2023-01-24 17:28:00,49.7,51.6,223,243
2023-01-24 17:30:00,50.1,51.6,223,243
2023-01-24 17:32:00,49.7,51.5,221,246
2023-01-24 17:34:00,49.7,51.5,218,246
2023-01-24 17:36:00,49.7,51.5,218,247
2023-01-24 17:38:00,49.8,51.4,218,247
2023-01-24 17:40:00,49.8,51.6,215,247
2023-01-24 17:42:00,49.8,51.5,219,248
2023-01-24 17:44:00,50.1,51.4,216,248
2023-01-24 17:46:00,49.9,51.5,214,248
2023-01-24 17:48:00,50.1,51.4,216,247
2023-01-24 17:50:00,50.1,51.4,213,247
2023-01-24 17:52:00,50.1,51.2,210,244
2023-01-24 17:54:00,50.2,51.3,214,244
2023-01-24 17:56:00,49.7,51.2,213,244
2023-01-24 17:58:00,50.0,51.4,213,247
2023-01-24 18:00:00,49.8,51.3,214,247
2023-01-24 18:02:00,49.5,51.2,214,247
2023-01-24 18:04:00,50.0,51.2,214,247
2023-01-24 18:06:00,49.9,51.3,217,245
2023-01-24 18:08:00,50.0,51.2,213,246
2023-01-24 18:10:00,49.7,51.2,215,245
2023-01-24 18:12:00,49.9,51.2,216,245
2023-01-24 18:14:00,49.7,51.2,214,245
2023-01-24 18:16:00,50.0,51.1,215,245
2023-01-24 18:18:00,49.8,49.9,218,218
2023-01-24 18:20:00,49.9,49.8,215,215
2023-01-24 18:22:00,49.8,49.7,216,216
2023-01-24 18:24:00,50.0,50.1,217,216
2023-01-24 18:26:00,49.9,50.0,219,218
2023-01-24 18:28:00,50.0,49.9,217,218
2023-01-24 18:30:00,49.8,49.7,216,216
2023-01-24 18:32:00,49.9,50.0,216,216
2023-01-24 18:34:00,50.2,50.1,219,218
2023-01-24 18:36:00,50.0,50.7,214,214
2023-01-24 18:38:00,49.6,49.6,216,214
2023-01-24 18:40:00,49.9,49.6,217,216
2023-01-24 18:42:00,49.8,49.8,214,214
2023-01-24 18:44:00,49.7,49.8,212,211
2023-01-24 18:46:00,49.7,49.8,216,215
2023-01-24 18:48:00,49.8,49.9,216,216
2023-01-24 18:50:00,49.7,49.9,215,214
2023-01-24 18:52:00,50.2,50.2,216,215
2023-01-24 18:54:00,7874,7813,0,0
2023-01-24 18:56:00,3922,6579,0,0
2023-01-24 18:58:00,264,50.9,0.707,244
2023-01-24 19:00:00,2053,51.1,0.707,245
2023-01-24 19:02:00,1272,51.1,0.707,247
2023-01-24 19:04:00,382,51.1,0.707,247
2023-01-24 19:06:00,2183,51.2,0.707,246
2023-01-24 19:08:00,7874,51.2,0.707,246
2023-01-24 19:10:00,4926,51.0,0.707,244
2023-01-24 19:12:00,5618,51.1,0.707,244
2023-01-24 19:14:00,7874,51.1,0.707,244
2023-01-24 19:16:00,50.9,51.1,227,247
2023-01-24 19:18:00,50.3,51.2,228,247
2023-01-24 19:20:00,50.2,51.2,226,246
2023-01-24 19:22:00,50.3,51.3,224,247
2023-01-24 19:24:00,50.1,51.3,223,246
2023-01-24 19:26:00,50.1,51.2,223,247
2023-01-24 19:28:00,50.3,51.2,223,247
2023-01-24 19:30:00,50.0,51.3,222,247
2023-01-24 19:32:00,50.1,51.3,221,246
2023-01-24 19:34:00,50.4,51.3,223,247
2023-01-24 19:36:00,50.3,51.2,224,246
2023-01-24 19:38:00,50.2,51.1,220,246
2023-01-24 19:40:00,1269,51.3,0.707,246
2023-01-24 19:42:00,2611,51.3,0.707,246
2023-01-24 19:44:00,636,51.2,0.707,246
2023-01-24 19:46:00,7576,51.2,0.707,246
2023-01-24 19:48:00,2625,51.1,0.707,246
2023-01-24 19:50:00,3279,51.2,0.707,246
2023-01-24 19:52:00,787,51.2,0.707,246
2023-01-24 19:54:00,667,51.2,0.707,246
2023-01-24 19:56:00,3937,51.2,0.707,246
2023-01-24 19:58:00,1712,51.1,0.707,245
2023-01-24 20:00:00,49.9,51.1,220,245
2023-01-24 20:02:00,49.5,51.1,220,246
2023-01-24 20:04:00,50.4,51.1,221,246
2023-01-24 20:06:00,50.0,51.1,222,245
2023-01-24 20:08:00,48.9,51.0,221,246
2023-01-24 20:10:00,49.6,51.2,221,246
2023-01-24 20:12:00,50.1,51.1,224,246
2023-01-24 20:14:00,49.8,51.1,222,245
2023-01-24 20:16:00,49.9,51.1,221,246
2023-01-24 20:18:00,49.6,51.1,223,246
2023-01-24 20:20:00,50.0,51.0,223,246
2023-01-24 20:22:00,49.8,51.1,221,246
2023-01-24 20:24:00,49.9,51.0,221,246
2023-01-24 20:26:00,49.7,51.1,221,246
2023-01-24 20:28:00,49.8,51.2,223,246
2023-01-24 20:30:00,50.0,51.0,222,246
2023-01-24 20:32:00,50.0,51.1,223,246
2023-01-24 20:34:00,49.9,51.0,223,246
2023-01-24 20:36:00,49.9,51.1,221,247
2023-01-24 20:38:00,49.7,51.1,221,246
2023-01-24 20:40:00,49.2,51.1,222,246
2023-01-24 20:42:00,50.0,51.1,224,247
2023-01-24 20:44:00,50,51.1,221,246
2023-01-24 20:46:00,49.7,51.0,222,246
2023-01-24 20:48:00,50.0,51.1,224,246
2023-01-24 20:50:00,50.0,51.2,223,247
2023-01-24 20:52:00,49.9,51.1,223,246
2023-01-24 20:54:00,49.8,51.0,223,246
2023-01-24 20:56:00,49.9,51.1,224,246
2023-01-24 20:58:00,49.5,51.1,224,246
2023-01-24 21:00:00,49.1,51.1,220,246
2023-01-24 21:02:00,50.1,51.1,225,246
2023-01-24 21:04:00,49.8,51.1,224,246
2023-01-24 21:06:00,49.8,51.1,224,245
2023-01-24 21:08:00,50.0,51.0,224,246
2023-01-24 21:10:00,50.0,51.0,225,246
2023-01-24 21:12:00,50.3,51.0,226,246
2023-01-24 21:14:00,50.0,51.0,226,246
2023-01-24 21:16:00,50.0,51.1,226,246
2023-01-24 21:18:00,50.1,51.0,226,245
2023-01-24 21:20:00,49.9,51.0,226,246
2023-01-24 21:22:00,50.1,51.1,226,246
2023-01-24 21:24:00,49.8,51.1,226,246
2023-01-24 21:26:00,50.0,51.1,226,246
2023-01-24 21:28:00,50.0,51.0,227,246
2023-01-24 21:30:00,50.1,51.1,226,246
2023-01-24 21:32:00,49.9,49.9,221,220
2023-01-24 21:34:00,49.8,49.9,225,225
2023-01-24 21:36:00,50.0,50.0,223,223
2023-01-24 21:38:00,49.9,49.9,224,223
2023-01-24 21:40:00,49.8,49.8,223,223
2023-01-24 21:42:00,49.8,49.8,223,223
2023-01-24 21:44:00,49.8,49.8,224,223
2023-01-24 21:46:00,49.9,50.0,224,224
2023-01-24 21:48:00,49.9,49.9,224,223
2023-01-24 21:50:00,50.0,50.0,225,224
2023-01-24 21:52:00,49.7,49.7,224,224
2023-01-24 21:54:00,50.0,49.9,225,225
2023-01-24 21:56:00,50.0,50.0,225,225
2023-01-24 21:58:00,49.7,49.7,225,224
2023-01-24 22:00:00,50.1,50.0,225,225
2023-01-24 22:02:00,49.8,49.8,226,225
2023-01-24 22:04:00,49.9,49.9,226,226
2023-01-24 22:06:00,49.9,49.9,226,226
2023-01-24 22:08:00,49.9,49.9,226,226
2023-01-24 22:10:00,50.0,50,226,226
2023-01-24 22:12:00,49.9,49.9,228,228
2023-01-24 22:14:00,49.8,49.8,228,228
2023-01-24 22:16:00,49.8,49.8,227,226
2023-01-24 22:18:00,50.0,50.0,228,228
2023-01-24 22:20:00,50.1,50.0,228,228
2023-01-24 22:22:00,50.2,50.1,229,228
2023-01-24 22:24:00,49.9,49.8,229,228
2023-01-24 22:26:00,50.0,49.9,229,228
2023-01-24 22:28:00,49.8,49.9,229,229
2023-01-24 22:30:00,50.0,50.1,230,229
2023-01-24 22:32:00,50,50.0,230,229
2023-01-24 22:34:00,49.8,49.9,230,230
2023-01-24 22:36:00,50.0,50,230,229
2023-01-24 22:38:00,50.1,50.1,230,229
2023-01-24 22:40:00,50.0,49.9,230,229
2023-01-24 22:42:00,50.1,50.1,230,229
2023-01-24 22:44:00,50.0,50.0,230,229
2023-01-24 22:46:00,49.8,49.8,230,229
2023-01-24 22:48:00,50.0,50.0,231,230
2023-01-24 22:50:00,49.8,49.8,231,230
2023-01-24 22:52:00,50.1,50.1,230,229
2023-01-24 22:54:00,49.9,50.0,231,230
2023-01-24 22:56:00,49.8,49.9,231,230
2023-01-24 22:58:00,50.0,50.0,231,230
2023-01-24 23:00:00,49.9,49.9,231,231
2023-01-24 23:02:00,49.9,50.0,231,231
2023-01-24 23:04:00,3021,7874,0,0
2023-01-24 23:06:00,3584,51.0,0.707,246
2023-01-24 23:08:00,1783,51.1,0.707,247
2023-01-24 23:10:00,2611,51.0,0.707,246
2023-01-24 23:12:00,5618,51.2,0.707,246
2023-01-24 23:14:00,1404,51.1,0.707,246
2023-01-24 23:16:00,2451,51.1,0.707,246
2023-01-24 23:18:00,2188,51.2,0.707,246
2023-01-24 23:20:00,5618,51.1,0.707,246
2023-01-24 23:22:00,2066,51.2,0.707,246
2023-01-24 23:24:00,3906,51.1,0.707,246
2023-01-24 23:26:00,4902,51.1,0.707,246
2023-01-24 23:28:00,3021,51.1,0.707,246
2023-01-24 23:30:00,1965,51.2,0.707,246
2023-01-24 23:32:00,3937,51.1,0.707,246
2023-01-24 23:34:00,5587,51.3,0.707,246
2023-01-24 23:36:00,1153,51.3,0.707,246
2023-01-24 23:38:00,49.7,51.2,237,246
2023-01-24 23:40:00,49.9,51.2,240,246
2023-01-24 23:42:00,49.9,51.1,239,246
2023-01-24 23:44:00,49.9,51.1,239,246
2023-01-24 23:46:00,50.2,51.2,238,247
2023-01-24 23:48:00,49.8,51.1,236,247
2023-01-24 23:50:00,49.8,51.2,236,246
2023-01-24 23:52:00,50.1,51.2,237,246
2023-01-24 23:54:00,50.1,51.1,236,247
2023-01-24 23:56:00,50.1,51.2,237,246
2023-01-24 23:58:00,50.0,51.2,236,246
2023-01-25 00:00:00,49.9,51.1,236,247
2023-01-25 00:02:00,50.0,51.1,236,247
2023-01-25 00:04:00,49.9,51.1,236,246
2023-01-25 00:06:00,50.0,51.2,237,246
2023-01-25 00:08:00,50.0,51.1,237,247
2023-01-25 00:10:00,50.0,51.1,237,246
2023-01-25 00:12:00,50.1,51.1,237,246
2023-01-25 00:14:00,49.8,51.1,237,246
2023-01-25 00:16:00,50.0,51.2,237,246
2023-01-25 00:18:00,50.2,51.1,237,246
2023-01-25 00:20:00,50.0,51.1,236,246
2023-01-25 00:22:00,50.1,51.1,236,246
2023-01-25 00:24:00,49.9,51.2,236,246
2023-01-25 00:26:00,50.2,51.1,237,246
2023-01-25 00:28:00,49.9,51.2,236,246
2023-01-25 00:30:00,49.7,51.2,236,246
2023-01-25 00:32:00,49.8,51.1,236,246
2023-01-25 00:34:00,49.9,51.1,237,246
2023-01-25 00:36:00,50.0,51.1,238,247
2023-01-25 00:38:00,50.0,51.1,237,247
2023-01-25 00:40:00,50.0,50.8,236,246
2023-01-25 00:42:00,49.9,51.0,236,246
2023-01-25 00:44:00,49.9,50.9,237,247
2023-01-25 00:46:00,50.0,50.9,237,247
2023-01-25 00:48:00,50.1,50.9,237,246
2023-01-25 00:50:00,50.0,50.9,237,246
2023-01-25 00:52:00,49.9,50.9,237,246
2023-01-25 00:54:00,50.0,50.9,237,246
2023-01-25 00:56:00,50.1,50.9,238,246
2023-01-25 00:58:00,50.0,50.9,237,246
2023-01-25 01:00:00,50.1,50.8,237,246
2023-01-25 01:02:00,50.0,50.9,237,246
2023-01-25 01:04:00,49.9,50.8,237,246
2023-01-25 01:06:00,49.9,51.0,237,246
2023-01-25 01:08:00,49.9,50.9,237,246
2023-01-25 01:10:00,49.9,50.9,237,246
2023-01-25 01:12:00,49.7,50.8,237,246
2023-01-25 01:14:00,49.8,50.8,237,246
2023-01-25 01:16:00,50.0,50.9,238,246
2023-01-25 01:18:00,49.9,50.8,238,246
2023-01-25 01:20:00,49.7,50.8,237,246
2023-01-25 01:22:00,49.8,50.8,238,246
2023-01-25 01:24:00,50.0,50.8,238,246
2023-01-25 01:26:00,49.7,50.8,237,246
2023-01-25 01:28:00,50.0,50.8,237,246
2023-01-25 01:30:00,49.8,50.9,237,246
2023-01-25 01:32:00,50.0,50.9,238,246
2023-01-25 01:34:00,50.1,50.9,238,246
2023-01-25 01:36:00,50.2,50.8,238,246
2023-01-25 01:38:00,50.1,50.9,238,246
2023-01-25 01:40:00,50.0,50.9,238,246
2023-01-25 01:42:00,49.9,50.9,237,246
2023-01-25 01:44:00,50.0,50.9,238,246
2023-01-25 01:46:00,50.0,50.8,238,246
2023-01-25 01:48:00,49.8,50.9,238,246
2023-01-25 01:50:00,49.8,50.8,238,246
2023-01-25 01:52:00,49.8,50.9,238,246
2023-01-25 01:54:00,49.8,50.8,238,246
2023-01-25 01:56:00,49.9,50.9,238,245
2023-01-25 01:58:00,50.0,50.8,238,246
2023-01-25 02:00:00,50.1,50.9,238,246
2023-01-25 02:02:00,50.0,50.8,238,245
2023-01-25 02:04:00,49.8,50.8,238,246
2023-01-25 02:06:00,49.7,50.9,238,246
2023-01-25 02:08:00,49.8,50.9,238,246
2023-01-25 02:10:00,49.9,50.9,239,246
2023-01-25 02:12:00,50.0,50.9,238,246
2023-01-25 02:14:00,50.0,50.9,238,246
2023-01-25 02:16:00,49.8,50.9,238,246
2023-01-25 02:18:00,49.9,50.8,238,246
2023-01-25 02:20:00,49.8,50.9,238,246
2023-01-25 02:22:00,49.6,50.8,238,246
2023-01-25 02:24:00,50.0,50.8,238,246
2023-01-25 02:26:00,50,51.0,238,246
2023-01-25 02:28:00,49.9,50.8,238,246
2023-01-25 02:30:00,49.8,50.9,238,246
2023-01-25 02:32:00,50.0,50.8,238,246
2023-01-25 02:34:00,49.9,50.8,239,246
2023-01-25 02:36:00,50.0,50.9,238,246
2023-01-25 02:38:00,49.7,50.9,238,246
2023-01-25 02:40:00,50.0,51.0,238,246
2023-01-25 02:42:00,50.0,50.9,237,246
2023-01-25 02:44:00,49.9,50.8,237,246
2023-01-25 02:46:00,50.0,50.9,237,246
2023-01-25 02:48:00,50.1,50.9,238,246
2023-01-25 02:50:00,49.9,50.8,237,246
2023-01-25 02:52:00,50.0,50.9,237,246
2023-01-25 02:54:00,49.9,50.9,237,246
2023-01-25 02:56:00,50.0,50.9,237,246
2023-01-25 02:58:00,49.9,50.9,236,246
2023-01-25 03:00:00,50.0,50.8,236,246
2023-01-25 03:02:00,50.1,50.9,236,246
2023-01-25 03:04:00,49.8,50.9,236,246
2023-01-25 03:06:00,49.8,50.8,237,246
2023-01-25 03:08:00,49.9,50.9,237,246
2023-01-25 03:10:00,50.2,50.8,237,246
2023-01-25 03:12:00,50.1,50.9,237,246
2023-01-25 03:14:00,50.0,50.8,238,247
2023-01-25 03:16:00,50.1,50.9,237,246
2023-01-25 03:18:00,50.0,50.9,237,246
2023-01-25 03:20:00,50.1,50.9,238,246
2023-01-25 03:22:00,50.1,50.9,237,246
2023-01-25 03:24:00,50.0,50.8,237,246
2023-01-25 03:26:00,50.1,50.8,237,246
2023-01-25 03:28:00,49.9,50.9,238,246
2023-01-25 03:30:00,49.9,50.9,239,246
2023-01-25 03:32:00,49.9,50.9,238,246
2023-01-25 03:34:00,49.9,50.9,239,246
2023-01-25 03:36:00,49.8,50.9,238,246
2023-01-25 03:38:00,49.8,51.0,239,246
2023-01-25 03:40:00,49.9,50.9,239,246
2023-01-25 03:42:00,49.6,50.8,238,246
2023-01-25 03:44:00,49.9,50.9,239,246
2023-01-25 03:46:00,50.0,50.9,239,246
2023-01-25 03:48:00,50.1,50.8,239,246
2023-01-25 03:50:00,49.8,50.8,238,246
2023-01-25 03:52:00,49.9,50.8,238,246
2023-01-25 03:54:00,49.8,50.8,238,246
2023-01-25 03:56:00,49.7,50.9,238,246
2023-01-25 03:58:00,50.1,50.9,239,247
2023-01-25 04:00:00,49.8,50.8,238,246
2023-01-25 04:02:00,49.8,50.9,238,246
2023-01-25 04:04:00,49.7,50.8,238,246
2023-01-25 04:06:00,50.1,50.9,238,246
2023-01-25 04:08:00,50.0,50.9,238,246
2023-01-25 04:10:00,49.9,50.8,237,246
