Time,Frequency A27FD0AE (Ch Matanda - Control room),Frequency E62B2EA3 (Ch Matanda - Radiologie),Voltage A27FD0AE (Ch Matanda - Control room),Voltage E62B2EA3 (Ch Matanda - Radiologie),Generator_ON
1/5/23 5:18,49.9,49.9,228,228,
1/5/23 5:20,50,50,230,230,
1/5/23 5:22,50.2,50.1,230,230,
1/5/23 5:24,49.9,50,230,231,
1/5/23 5:26,50,50,228,228,
1/5/23 5:28,50,50,231,231,
1/5/23 5:30,50.1,50.1,228,228,
1/5/23 5:32,49.9,49.8,227,227,
1/5/23 5:34,50.1,50,227,227,
1/5/23 5:36,50,50,227,227,
1/5/23 5:38,50.1,50,227,227,
1/5/23 5:40,50,49.9,226,226,
1/5/23 5:42,50.1,50,227,227,
1/5/23 5:44,50,50,228,228,
1/5/23 5:46,50.1,50,226,226,
1/5/23 5:48,49.8,49.8,229,229,
1/5/23 5:50,49.8,49.8,227,227,
1/5/23 5:52,50,50,221,221,
1/5/23 5:54,50,49.9,223,223,
1/5/23 5:56,50,50,221,221,
1/5/23 5:58,50.3,50.3,226,226,
1/5/23 6:00,50.1,50,222,222,
1/5/23 6:02,49.8,49.9,227,228,
1/5/23 6:04,50,50,230,231,
1/5/23 6:06,50,49.9,228,228,
1/5/23 6:08,50,50,228,228,
1/5/23 6:10,49.9,49.9,225,225,
1/5/23 6:12,49.8,49.8,225,225,
1/5/23 6:14,49.8,49.8,231,232,
1/5/23 6:16,50.2,50.3,228,228,
1/5/23 6:18,50,50,227,227,
1/5/23 6:20,50,50,223,224,
1/5/23 6:22,49.9,49.8,223,223,
1/5/23 6:24,49.9,49.7,227,227,
1/5/23 6:26,49.8,49.8,224,224,
1/5/23 6:28,50,50,228,228,
1/5/23 6:30,49.7,49.7,229,230,
1/5/23 6:32,50.2,50,231,232,
1/5/23 6:34,49.8,49.9,228,229,
1/5/23 6:36,50,50.1,228,229,
1/5/23 6:38,49.9,50,224,225,
1/5/23 6:40,49.7,49.8,225,225,
1/5/23 6:42,50.1,50.1,226,227,
1/5/23 6:44,50.2,50.2,220,222,
1/5/23 6:46,49.8,49.7,225,224,
1/5/23 6:48,50.2,49.7,227,227,
1/5/23 6:50,50.1,49.7,225,225,
1/5/23 6:52,49.8,50,226,227,
1/5/23 6:54,49.7,49.6,222,221,
1/5/23 6:56,49.7,50.1,228,228,
1/5/23 6:58,50.1,50.2,227,229,
1/5/23 7:00,50,49.9,225,226,
1/5/23 7:02,49.9,49.8,225,223,
1/5/23 7:04,50,50,222,219,
1/5/23 7:06,50.1,50.1,227,227,
1/5/23 7:08,50.2,50.1,222,225,
1/5/23 7:10,50,50,220,221,
1/5/23 7:12,50,50.1,226,226,
1/5/23 7:14,50,49.9,219,219,
1/5/23 7:16,50.1,50.1,226,226,
1/5/23 7:18,50,49.8,221,221,
1/5/23 7:20,49.8,49.8,227,226,
1/5/23 7:22,50,50,216,216,
1/5/23 7:24,50.2,50.2,223,224,
1/5/23 7:26,50.2,50.2,224,225,
1/5/23 7:28,50.1,50.1,219,223,
1/5/23 7:30,50,50,223,223,
1/5/23 7:32,50,49.9,218,218,
1/5/23 7:34,49.6,49.6,221,221,
1/5/23 7:36,49.6,49.6,216,216,
1/5/23 7:38,50.3,50.2,219,219,
1/5/23 7:40,50,50.2,219,218,
1/5/23 7:42,49.5,49.5,222,224,
1/5/23 7:44,50.1,50.2,214,214,
1/5/23 7:46,49.7,49.6,216,215,
1/5/23 7:48,49.9,50,216,216,
1/5/23 7:50,50,50,211,211,
1/5/23 7:52,50,50,216,216,
1/5/23 7:54,49.4,49.7,212,212,
1/5/23 7:56,50.4,50.5,223,223,
1/5/23 7:58,50,50,216,216,
1/5/23 8:00,50.3,50.2,219,219,
1/5/23 8:02,49.9,50.1,209,210,
1/5/23 8:04,49.9,49.9,209,209,
1/5/23 8:06,50.1,50.1,214,214,
1/5/23 8:08,49.8,49.8,216,215,
1/5/23 8:10,49.8,49.6,219,221,
1/5/23 8:12,49.9,49.8,222,221,
1/5/23 8:14,50,50,221,221,
1/5/23 8:16,3584,4926,0,0,
1/5/23 8:18,6579,3922,0,0,
1/5/23 8:20,3584,7874,0,0,
1/5/23 8:22,5618,7874,0,0,
1/5/23 8:24,7874,3279,0,0,
1/5/23 8:26,3937,3279,0,0,
1/5/23 8:28,4878,7874,0,0,
1/5/23 8:30,9804,3937,0,0,
1/5/23 8:32,6536,3571,0,0,
1/5/23 8:34,4367,6579,0,0,
1/5/23 8:36,5618,4367,0,0,
1/5/23 8:38,3584,4926,0,0,
1/5/23 8:40,50.2,50.2,222,223,
1/5/23 8:42,49.7,49.4,221,221,
1/5/23 8:44,50.3,50.2,219,219,
1/5/23 8:46,50.1,50.2,220,221,
1/5/23 8:48,50,50,216,214,
1/5/23 8:50,50.1,50.1,211,211,
1/5/23 8:52,50.3,50.2,214,215,
1/5/23 8:54,49.7,49.8,214,214,
1/5/23 8:56,49.8,49.8,218,218,
1/5/23 8:58,50,50,216,214,
1/5/23 9:00,50.2,50.1,221,221,
1/5/23 9:02,49.8,49.8,213,214,
1/5/23 9:04,49.8,49.7,215,214,
1/5/23 9:06,50.2,50.2,217,216,
1/5/23 9:08,50.1,50.1,216,215,
1/5/23 9:10,49.8,49.9,218,214,
1/5/23 9:12,50.1,50,215,216,
1/5/23 9:14,49.8,49.8,222,222,
1/5/23 9:16,50,50,216,216,
1/5/23 9:18,50,49.9,221,221,
1/5/23 9:20,50,49.9,217,216,
1/5/23 9:22,50.1,50,215,214,
1/5/23 9:24,49.9,50,218,219,
1/5/23 9:26,49.8,49.8,218,219,
1/5/23 9:28,50.8,50.7,211,211,
1/5/23 9:30,50.3,50.3,211,211,
1/5/23 9:32,50.8,50.8,211,210,
1/5/23 9:34,50.2,50.2,219,220,
1/5/23 9:36,49.9,50,221,221,
1/5/23 9:38,49.6,49.6,216,216,
1/5/23 9:40,49.6,49.6,219,219,
1/5/23 9:42,50,50.1,212,213,
1/5/23 9:44,50.3,50.3,221,221,
1/5/23 9:46,49.9,49.9,217,216,
1/5/23 9:48,49.7,49.7,211,212,
1/5/23 9:50,49.9,49.8,213,214,
1/5/23 9:52,49.5,49.5,211,211,
1/5/23 9:54,49.7,49.7,212,212,
1/5/23 9:56,50.3,50.3,208,210,
1/5/23 9:58,50,50,216,217,
1/5/23 10:00,49.5,49.6,217,218,
1/5/23 10:02,49.7,49.7,218,218,
1/5/23 10:04,49.9,49.9,215,215,
1/5/23 10:06,50,50,216,215,
1/5/23 10:08,49.6,49.6,209,210,
1/5/23 10:10,50,50.1,219,219,
1/5/23 10:12,49.9,49.9,219,219,
1/5/23 10:14,50.2,50.2,210,210,
1/5/23 10:16,50.1,50.2,217,217,
1/5/23 10:18,50.2,50.1,219,219,
1/5/23 10:20,50.2,50.2,219,219,
1/5/23 10:22,50,50,222,222,
1/5/23 10:24,49.8,49.9,222,221,
1/5/23 10:26,49.9,50,216,216,
1/5/23 10:28,50,50,212,213,
1/5/23 10:30,49.8,49.8,213,214,
1/5/23 10:32,49.9,50,211,212,
1/5/23 10:34,50,49.9,208,207,
1/5/23 10:36,50,50,213,214,
1/5/23 10:38,50.2,50.2,210,211,
1/5/23 10:40,49.9,50,219,218,
1/5/23 10:42,50,50,217,216,
1/5/23 10:44,49.8,49.8,216,217,
1/5/23 10:46,49.8,49.8,216,216,
1/5/23 10:48,50,49.9,219,219,
1/5/23 10:50,49.8,49.9,214,214,
1/5/23 10:52,50.2,50.2,212,212,
1/5/23 10:54,50.1,50.1,216,215,
1/5/23 10:56,50.2,50.1,212,212,
1/5/23 10:58,50.2,50.2,202,202,
1/5/23 11:00,50.3,50.2,204,204,
1/5/23 11:02,50.1,50.1,203,203,
1/5/23 11:04,50.1,50.2,209,208,
1/5/23 11:06,49.9,49.9,211,210,
1/5/23 11:08,50.3,50.3,217,216,
1/5/23 11:10,50.3,50.2,213,213,
1/5/23 11:12,50.2,50.2,211,211,
1/5/23 11:14,49.8,49.8,213,211,
1/5/23 11:16,49.1,49.1,208,208,
1/5/23 11:18,49.9,49.9,216,215,
1/5/23 11:20,49.9,49.9,213,213,
1/5/23 11:22,49.6,49.7,210,209,
1/5/23 11:24,50,50,211,211,
1/5/23 11:26,50,50,211,212,
1/5/23 11:28,49.9,49.9,211,210,
1/5/23 11:30,50,50.1,214,214,
1/5/23 11:32,50.2,50.2,216,216,
1/5/23 11:34,50.1,50,218,218,
1/5/23 11:36,49.9,49.9,210,209,
1/5/23 11:38,50.1,50.1,216,216,
1/5/23 11:40,49.9,50,216,216,
1/5/23 11:42,49.8,49.9,215,215,
1/5/23 11:44,49.7,49.7,211,211,
1/5/23 11:46,49.6,49.6,211,210,
1/5/23 11:48,49.9,49.9,211,212,
1/5/23 11:50,49.8,49.8,215,213,
1/5/23 11:52,50,49.9,214,214,
1/5/23 11:54,50.1,49.9,209,209,
1/5/23 11:56,50.2,50.1,215,215,
1/5/23 11:58,50.4,50.4,209,209,
1/5/23 12:00,50.2,50.3,211,211,
1/5/23 12:02,50,50.1,208,208,
1/5/23 12:04,50.2,50.2,211,211,
1/5/23 12:06,49.8,49.7,217,217,
1/5/23 12:08,50.2,50.2,215,214,
1/5/23 12:10,49.5,49.5,209,209,
1/5/23 12:12,49.6,49.8,215,214,
1/5/23 12:14,50,49.8,212,212,
1/5/23 12:16,49.7,49.6,211,211,
1/5/23 12:18,50.2,50.1,211,211,
1/5/23 12:20,50,50,205,205,
1/5/23 12:22,50.1,50.1,205,204,
1/5/23 12:24,50.2,50.2,210,210,
1/5/23 12:26,49.7,49.8,213,214,
1/5/23 12:28,49.9,50,199,199,
1/5/23 12:30,49.7,49.6,209,207,
1/5/23 12:32,49.8,49.8,211,210,
1/5/23 12:34,50.2,50.3,204,204,
1/5/23 12:36,49.8,49.9,207,207,
1/5/23 12:38,50.1,50.1,204,204,
1/5/23 12:40,49.9,49.9,201,199,
1/5/23 12:42,50,50,193,191,
1/5/23 12:44,50.1,49.9,204,203,
1/5/23 12:46,49.8,49.9,215,214,
1/5/23 12:48,49.9,50,207,207,
1/5/23 12:50,50.2,50.4,215,214,
1/5/23 12:52,49.7,49.6,205,204,
1/5/23 12:54,50.2,50.1,213,213,
1/5/23 12:56,50.3,50.4,214,214,
1/5/23 12:58,50.1,50.1,208,208,
1/5/23 13:00,49.7,49.7,209,209,
1/5/23 13:02,49.7,49.7,213,211,
1/5/23 13:04,49.7,49.7,208,208,
1/5/23 13:06,49.8,49.9,212,211,
1/5/23 13:08,49.7,49.6,214,214,
1/5/23 13:10,49.9,50,209,209,
1/5/23 13:12,50.2,50.2,218,216,
1/5/23 13:14,50.1,50,211,210,
1/5/23 13:16,49.8,49.8,211,210,
1/5/23 13:18,49.8,49.8,216,216,
1/5/23 13:20,50.2,50.1,214,214,
1/5/23 13:22,50.4,50.4,211,211,
1/5/23 13:24,50,49.9,209,209,
1/5/23 13:26,50.1,50.3,213,212,
1/5/23 13:28,49.6,49.6,209,209,
1/5/23 13:30,50.2,50.2,213,212,
1/5/23 13:32,50.3,50.2,212,211,
1/5/23 13:34,50.4,50.3,209,208,
1/5/23 13:36,50.2,50.2,209,209,
1/5/23 13:38,50.3,50.3,210,210,
1/5/23 13:40,50,49.9,211,211,
1/5/23 13:42,50.1,50.1,209,209,
1/5/23 13:44,50,50,211,210,
1/5/23 13:46,50,50,213,212,
1/5/23 13:48,49.7,49.9,209,209,
1/5/23 13:50,49.9,50,213,213,
1/5/23 13:52,50,50.1,208,207,
1/5/23 13:54,50,50.1,205,206,
1/5/23 13:56,50,50.1,209,209,
1/5/23 13:58,50,50.1,211,210,
1/5/23 14:00,50,50.1,209,207,
1/5/23 14:02,49.7,49.8,209,207,
1/5/23 14:04,49.8,49.8,209,209,
1/5/23 14:06,50,50,211,209,
1/5/23 14:08,50,50,211,209,
1/5/23 14:10,50.1,50,214,213,
1/5/23 14:12,50.1,50,211,209,
1/5/23 14:14,49.4,49.7,210,209,
1/5/23 14:16,49.8,49.9,209,209,
1/5/23 14:18,49.6,49.8,209,209,
1/5/23 14:20,49.9,49.9,212,212,
1/5/23 14:22,50.2,50.2,216,215,
1/5/23 14:24,50,50,211,209,
1/5/23 14:26,49.7,49.7,210,207,
1/5/23 14:28,50,50.1,213,212,
1/5/23 14:30,49.9,49.9,211,211,
1/5/23 14:32,49.8,50,211,211,
1/5/23 14:34,49.3,49.4,212,212,
1/5/23 14:36,49.3,49.2,211,211,
1/5/23 14:38,49.7,49.6,214,214,
1/5/23 14:40,49.9,49.9,213,213,
1/5/23 14:42,50,50.1,214,211,
1/5/23 14:44,50.1,50.2,216,216,
1/5/23 14:46,49.7,49.8,214,214,
1/5/23 14:48,49.8,49.7,209,211,
1/5/23 14:50,49.7,49.8,208,207,
1/5/23 14:52,49.8,49.7,211,211,
1/5/23 14:54,50,50,212,208,
1/5/23 14:56,50.1,50,204,205,
1/5/23 14:58,49.9,49.9,215,214,
1/5/23 15:00,49.7,49.7,213,212,
1/5/23 15:02,50,50.1,215,214,
1/5/23 15:04,49.8,49.9,213,216,
1/5/23 15:06,50.1,50.1,219,219,
1/5/23 15:08,50.2,50.1,212,212,
1/5/23 15:10,50.4,50.3,207,207,
1/5/23 15:12,49.5,49.7,220,216,
1/5/23 15:14,49.9,49.8,216,216,
1/5/23 15:16,50.2,50.2,217,216,
1/5/23 15:18,50,49.9,217,217,
1/5/23 15:20,50.1,50,219,219,
1/5/23 15:22,50.3,50.2,219,219,
1/5/23 15:24,50.3,50.3,216,216,
1/5/23 15:26,50.4,50.4,219,218,
1/5/23 15:28,50.2,50.2,215,214,
1/5/23 15:30,50.1,50,219,219,
1/5/23 15:32,50.1,50.1,219,219,
1/5/23 15:34,50.2,50.1,219,219,
1/5/23 15:36,50.2,50.2,220,220,
1/5/23 15:38,50.1,50.1,217,218,
1/5/23 15:40,50.1,50,218,218,
1/5/23 15:42,49.9,49.9,216,216,
1/5/23 15:44,50,50,218,218,
1/5/23 15:46,49.9,49.9,219,219,
1/5/23 15:48,50,50,218,219,
1/5/23 15:50,50.9,50.9,215,215,
1/5/23 15:52,49.9,49.9,218,218,
1/5/23 15:54,49.8,49.7,222,225,
1/5/23 15:56,50.4,50,221,225,
1/5/23 15:58,50,50.1,221,223,
1/5/23 16:00,50.2,50.1,223,226,
1/5/23 16:02,50.2,50.1,216,218,
1/5/23 16:04,50.3,50.4,214,215,
1/5/23 16:06,50.4,50.2,220,220,
1/5/23 16:08,49.9,49.9,215,219,
1/5/23 16:10,49.8,49.9,217,216,
1/5/23 16:12,49.8,49.8,219,219,
1/5/23 16:14,49.9,50,216,216,
1/5/23 16:16,50,50,217,216,
1/5/23 16:18,49.8,49.9,220,220,
1/5/23 16:20,50.2,50.2,219,217,
1/5/23 16:22,49.9,49.8,216,217,
1/5/23 16:24,49.7,49.6,214,213,
1/5/23 16:26,50,50,218,218,
1/5/23 16:28,50.2,50.3,216,215,
1/5/23 16:30,5618,9804,0,0,
1/5/23 16:32,5618,5618,0,0,
1/5/23 16:34,4926,7874,0,0,
1/5/23 16:36,6536,5618,0,0,
1/5/23 16:38,6579,3937,0,0,
1/5/23 16:40,3937,7874,0,0,
1/5/23 16:42,6536,6536,0,0,
1/5/23 16:44,4329,5556,0,0,
1/5/23 16:46,6536,5618,2.83,0,
1/5/23 16:48,6536,7874,0,0,
1/5/23 16:50,6536,3937,0,0,
1/5/23 16:52,3279,6536,4.24,0,
1/5/23 16:54,6536,3937,3.54,0,
1/5/23 16:56,7874,3937,0,0,
1/5/23 16:58,5618,4926,0,0,
1/5/23 17:00,7874,4926,0,0,
1/5/23 17:02,9804,9804,0,0,
1/5/23 17:04,7874,7874,0,0,
1/5/23 17:06,5618,4926,0,0,
1/5/23 17:08,3937,3937,0,0,
1/5/23 17:10,9804,4926,0,0,
1/5/23 17:12,49.7,49.8,220,220,
1/5/23 17:14,49.7,50,219,220,
1/5/23 17:16,49.9,49.8,219,219,
1/5/23 17:18,50.1,49.8,218,219,
1/5/23 17:20,50.4,50.4,214,215,
1/5/23 17:22,50.1,50.1,217,218,
1/5/23 17:24,50.1,50.1,216,217,
1/5/23 17:26,49.9,49.8,214,214,
1/5/23 17:28,49.6,49.6,215,214,
1/5/23 17:30,50,49.9,216,216,
1/5/23 17:32,50.2,49.9,214,214,
1/5/23 17:34,50.2,50.1,216,216,
1/5/23 17:36,50.2,50.3,216,216,
1/5/23 17:38,49.6,49.5,216,217,
1/5/23 17:40,50.1,50.1,211,211,
1/5/23 17:42,49.3,49.4,209,210,
1/5/23 17:44,49.8,49.7,208,209,
1/5/23 17:46,50,50.1,208,208,
1/5/23 17:48,49.8,49.8,214,214,
1/5/23 17:50,49.4,49.5,214,214,
1/5/23 17:52,49.5,49.5,214,213,
1/5/23 17:54,51.3,51.1,214,213,
1/5/23 17:56,50.3,50.3,215,219,
1/5/23 17:58,49.9,50,214,213,
1/5/23 18:00,50,50.1,215,215,
1/5/23 18:02,50,49.8,216,216,
1/5/23 18:04,50.2,50.1,215,215,
1/5/23 18:06,49.8,49.9,215,215,
1/5/23 18:08,50.1,50.1,216,216,
1/5/23 18:10,50.2,50.2,214,216,
1/5/23 18:12,49.8,49.8,213,214,
1/5/23 18:14,50,50.2,216,216,
1/5/23 18:16,49.8,49.8,215,215,
1/5/23 18:18,49.9,49.9,215,215,
1/5/23 18:20,49.8,49.9,216,216,
1/5/23 18:22,50.2,50.1,216,216,
1/5/23 18:24,3584,4902,0,0,
1/5/23 18:26,3279,6536,0,0,
1/5/23 18:28,5618,5618,0,0,
1/5/23 18:30,4902,3247,0,0,
1/5/23 18:32,3584,4926,0,0,
1/5/23 18:34,5556,4926,0,0,
1/5/23 18:36,6536,4854,0,0,
1/5/23 18:38,6536,4926,0,0,
1/5/23 18:40,2625,7874,0,0,
1/5/23 18:42,7813,9804,0,0,
1/5/23 18:44,5618,7874,0,0,
1/5/23 18:46,3584,5618,0,0,
1/5/23 18:48,5618,5618,0,0,
1/5/23 18:50,6494,4926,0,0,
1/5/23 18:52,7752,7874,0,0,
1/5/23 18:54,4367,3937,0,0,
1/5/23 18:56,50.1,50.2,218,218,
1/5/23 18:58,49.8,49.9,220,220,
1/5/23 19:00,50.2,50.2,219,219,
1/5/23 19:02,49.7,49.7,218,218,
1/5/23 19:04,49.8,49.7,214,214,
1/5/23 19:06,50,49.9,212,211,
1/5/23 19:08,50.1,50.1,211,210,
1/5/23 19:10,50,50,211,211,
1/5/23 19:12,49.9,50,211,211,
1/5/23 19:14,49.9,49.9,211,211,
1/5/23 19:16,49.9,49.9,209,209,
1/5/23 19:18,49.9,49.9,211,211,
1/5/23 19:20,50.1,50,211,211,
1/5/23 19:22,49.9,49.9,211,211,
1/5/23 19:24,50.2,50.2,211,211,
1/5/23 19:26,49.8,49.8,211,211,
1/5/23 19:28,50,50,212,212,
1/5/23 19:30,50,50.1,211,211,
1/5/23 19:32,49.9,49.9,211,211,
1/5/23 19:34,50.2,50.1,211,211,
1/5/23 19:36,49.9,49.9,214,214,
1/5/23 19:38,50,49.9,214,214,
1/5/23 19:40,49.8,49.7,214,214,
1/5/23 19:42,50.1,50.1,214,214,
1/5/23 19:44,50.2,50.2,214,214,
1/5/23 19:46,50.1,50.2,214,214,
1/5/23 19:48,49.9,49.9,212,213,
1/5/23 19:50,50,50,213,213,
1/5/23 19:52,50,50,213,213,
1/5/23 19:54,49.9,49.9,213,213,
1/5/23 19:56,50,50,214,214,
1/5/23 19:58,50.2,50.1,213,214,
1/5/23 20:00,49.7,49.7,213,213,
1/5/23 20:02,50.1,50.1,212,212,
1/5/23 20:04,49.9,50,212,212,
1/5/23 20:06,49.9,49.8,213,213,
1/5/23 20:08,49.9,50,212,213,
1/5/23 20:10,49.9,49.9,212,212,
1/5/23 20:12,50,50,213,213,
1/5/23 20:14,49.8,49.8,214,213,
1/5/23 20:16,49.9,49.8,212,212,
1/5/23 20:18,50.1,50.1,214,214,
1/5/23 20:20,49.9,49.9,214,214,
1/5/23 20:22,50,50,214,214,
1/5/23 20:24,49.8,49.8,211,212,
1/5/23 20:26,49.9,49.9,212,212,
1/5/23 20:28,50.1,50.1,212,212,
1/5/23 20:30,49.8,49.8,211,211,
1/5/23 20:32,50.2,50.2,212,212,
1/5/23 20:34,50,50,211,212,
1/5/23 20:36,50.1,50.1,212,212,
1/5/23 20:38,49.9,49.9,213,213,
1/5/23 20:40,49.9,50,213,213,
1/5/23 20:42,49.9,49.9,213,213,
1/5/23 20:44,50,49.9,213,213,
1/5/23 20:46,50.1,50.2,214,214,
1/5/23 20:48,50.2,50.1,213,213,
1/5/23 20:50,49.8,49.8,214,213,
1/5/23 20:52,50,50,216,216,
1/5/23 20:54,49.6,49.7,215,215,
1/5/23 20:56,50,50,216,216,
1/5/23 20:58,49.8,49.8,216,216,
1/5/23 21:00,49.9,49.9,216,216,
1/5/23 21:02,49.8,49.8,216,216,
1/5/23 21:04,49.9,49.9,216,216,
1/5/23 21:06,50,50,216,216,
1/5/23 21:08,49.9,50,216,216,
1/5/23 21:10,49.8,49.8,216,216,
1/5/23 21:12,49.9,50,216,216,
1/5/23 21:14,50,49.9,216,216,
1/5/23 21:16,50,50.1,215,216,
1/5/23 21:18,50.1,50.1,215,215,
1/5/23 21:20,50.1,50,214,214,
1/5/23 21:22,49.8,49.9,216,216,
1/5/23 21:24,50,50,216,216,
1/5/23 21:26,50,49.9,214,211,
1/5/23 21:28,50.1,50.2,209,209,
1/5/23 21:30,49.8,49.9,215,215,
1/5/23 21:32,50.1,50.1,215,216,
1/5/23 21:34,50.1,50.1,216,216,
1/5/23 21:36,49.9,49.9,216,216,
1/5/23 21:38,50.1,50.2,214,214,
1/5/23 21:40,49.8,49.9,214,214,
1/5/23 21:42,49.9,49.8,214,214,
1/5/23 21:44,50.1,50,214,214,
1/5/23 21:46,50.2,50.2,215,215,
1/5/23 21:48,50.1,50.1,216,216,
1/5/23 21:50,49.9,49.9,215,216,
1/5/23 21:52,50,50,215,215,
1/5/23 21:54,50,50,215,215,
1/5/23 21:56,49.5,49.4,215,215,
1/5/23 21:58,50.1,50.1,215,216,
1/5/23 22:00,49.8,49.7,215,216,
1/5/23 22:02,50.2,50.1,216,216,
1/5/23 22:04,50.2,50.1,218,218,
1/5/23 22:06,49.8,49.8,216,216,
1/5/23 22:08,50,50,216,216,
1/5/23 22:10,50.2,50.3,216,216,
1/5/23 22:12,50,49.9,211,211,
1/5/23 22:14,49.9,49.8,211,212,
1/5/23 22:16,50,50,212,213,
1/5/23 22:18,50.1,50.1,213,213,
1/5/23 22:20,49.9,49.8,215,215,
1/5/23 22:22,49.8,49.8,218,217,
1/5/23 22:24,49.8,49.7,216,217,
1/5/23 22:26,50,50,218,218,
1/5/23 22:28,49.9,49.8,217,217,
1/5/23 22:30,50.1,50.1,218,218,
1/5/23 22:32,49.7,49.7,218,218,
1/5/23 22:34,49.9,49.8,218,218,
1/5/23 22:36,50.1,50,218,218,
1/5/23 22:38,50.1,50.1,219,219,
1/5/23 22:40,50.2,50.2,219,219,
1/5/23 22:42,50,50,219,219,
1/5/23 22:44,50.1,50.1,219,219,
1/5/23 22:46,50.1,50.1,219,219,
1/5/23 22:48,50.2,50.3,219,219,
1/5/23 22:50,50,50.1,219,219,
1/5/23 22:52,49.9,49.9,218,219,
1/5/23 22:54,50.1,50.1,216,217,
1/5/23 22:56,49.8,49.9,211,211,
1/5/23 22:58,50.3,50.3,216,216,
1/5/23 23:00,49.6,49.7,217,217,
1/5/23 23:02,50,49.9,217,218,
1/5/23 23:04,50.2,50.2,218,218,
1/5/23 23:06,50,50,218,218,
1/5/23 23:08,49.8,49.9,217,218,
1/5/23 23:10,50.1,50,219,219,
1/5/23 23:12,49.7,49.7,218,218,
1/5/23 23:14,49.8,49.9,218,218,
1/5/23 23:16,49.6,49.7,218,218,
1/5/23 23:18,50.1,50,220,220,
1/5/23 23:20,50.2,50.2,220,220,
1/5/23 23:22,50.4,50.4,220,221,
1/5/23 23:24,49.6,49.6,220,220,
1/5/23 23:26,50.2,50.2,221,221,
1/5/23 23:28,50,50.1,221,221,
1/5/23 23:30,49.6,49.7,221,220,
1/5/23 23:32,49.6,49.6,220,220,
1/5/23 23:34,49.8,49.7,221,221,
1/5/23 23:36,50.1,50.1,221,221,
1/5/23 23:38,49.9,49.9,220,220,
1/5/23 23:40,50.2,50.2,219,219,
1/5/23 23:42,50.3,50.2,220,220,
1/5/23 23:44,50.3,50.3,221,221,
1/5/23 23:46,49.8,49.7,220,220,
1/5/23 23:48,49.7,49.7,220,220,
1/5/23 23:50,49.9,50,219,219,
1/5/23 23:52,50.1,50.2,219,219,
1/5/23 23:54,50.1,50,219,219,
1/5/23 23:56,50.3,50.3,219,220,
1/5/23 23:58,49.8,49.7,219,219,
1/6/23 0:00,49.9,50,219,219,
1/6/23 0:02,49.8,49.8,214,214,
1/6/23 0:04,50.2,50.1,219,220,
1/6/23 0:06,49.9,49.8,220,220,
1/6/23 0:08,50.3,50.3,221,221,
1/6/23 0:10,49.7,49.8,219,219,
1/6/23 0:12,50,50,219,219,
1/6/23 0:14,49.8,49.8,219,219,
1/6/23 0:16,49.8,49.8,219,219,
1/6/23 0:18,49.9,50,219,219,
1/6/23 0:20,49.7,49.8,219,219,
1/6/23 0:22,50.1,50.2,219,219,
1/6/23 0:24,50.2,50.1,219,219,
1/6/23 0:26,49.9,49.9,219,219,
1/6/23 0:28,50.1,50.1,219,219,
1/6/23 0:30,49.7,49.8,219,219,
1/6/23 0:32,50.3,50.3,219,219,
1/6/23 0:34,49.9,49.9,221,221,
1/6/23 0:36,49.8,49.8,221,221,
1/6/23 0:38,50,50,221,221,
1/6/23 0:40,50.2,50,221,221,
1/6/23 0:42,49.8,49.8,221,221,
1/6/23 0:44,50,49.9,221,221,
1/6/23 0:46,49.7,49.7,221,221,
1/6/23 0:48,50.2,50.3,222,222,
1/6/23 0:50,50,50,222,222,
1/6/23 0:52,49.8,49.8,221,221,
1/6/23 0:54,49.9,49.9,221,221,
1/6/23 0:56,50,50.1,221,221,
1/6/23 0:58,50.1,50.1,221,221,
1/6/23 1:00,50.2,50.2,221,221,
1/6/23 1:02,50.1,50,221,222,
1/6/23 1:04,50.3,50.2,221,221,
1/6/23 1:06,50,50,221,221,
1/6/23 1:08,49.8,49.9,221,221,
1/6/23 1:10,50,50.1,221,221,
1/6/23 1:12,50.1,50.1,220,221,
1/6/23 1:14,49.8,49.8,221,221,
1/6/23 1:16,50.2,50.3,221,222,
1/6/23 1:18,50,50,221,221,
1/6/23 1:20,49.6,49.6,221,221,
1/6/23 1:22,49.9,49.9,222,222,
1/6/23 1:24,49.8,49.8,222,222,
1/6/23 1:26,50.2,50.1,222,223,
1/6/23 1:28,50.1,50.1,222,223,
1/6/23 1:30,49.8,49.9,222,222,
1/6/23 1:32,49.6,49.7,222,222,
1/6/23 1:34,49.9,49.9,219,220,
1/6/23 1:36,50.2,50.2,221,221,
1/6/23 1:38,49.7,49.8,220,220,
1/6/23 1:40,50,50,221,221,
1/6/23 1:42,50.2,50,221,221,
1/6/23 1:44,49.9,50,221,221,
1/6/23 1:46,50.2,50.2,221,221,
1/6/23 1:48,49.7,49.7,221,221,
1/6/23 1:50,50.3,50.3,221,221,
1/6/23 1:52,49.8,49.9,219,220,
1/6/23 1:54,49.7,49.7,219,219,
1/6/23 1:56,50.2,50.2,219,220,
1/6/23 1:58,49.7,49.7,219,219,
1/6/23 2:00,49.9,49.8,221,221,
1/6/23 2:02,49.9,49.9,221,221,
1/6/23 2:04,50.1,50,221,221,
1/6/23 2:06,50.3,50.2,221,221,
1/6/23 2:08,49.8,49.8,221,221,
1/6/23 2:10,49.6,49.6,221,221,
1/6/23 2:12,49.9,50,221,221,
1/6/23 2:14,49.6,49.7,223,223,
